scenario,strategy,concurrency,backend_ms,iteration,actual_loads,expected_loads,duplicate_loads,amplification,throughput,p50_ms,p95_ms,p99_ms,max_ms,lock_contentions,unrelated_key_wait_ms,flights_created,coalesced_callers,peak_waiters,ttl_ms,request_count,successful_requests,cache_hits,cache_misses,peak_concurrent_loads,lock_acquisitions,lock_wait_ms,unrelated_key_contentions,coalescing_ratio,b_request_latency_ms,shuffle_seed,wave_offset_ms
HotKeyBurst,SingleFlight,128,20,2,1,1,0,1,5973.2696184574024,21.208500000000001,21.295300000000001,21.298200000000001,21.311299999999999,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,20,3,1,1,0,1,5185.3982426361272,24.497399999999999,24.508199999999999,24.509,24.568200000000001,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,20,4,1,1,0,1,5948.7017423189709,21.331900000000001,21.383500000000002,21.394600000000001,21.4176,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,20,5,1,1,0,1,5477.6230539460284,23.191500000000001,23.260899999999999,23.265699999999999,23.309799999999999,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,NaiveCacheAside,128,100,1,128,1,127,128,1225.628661326245,104.29600000000001,104.3629,104.3699,104.40009999999999,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,128,100,2,128,1,127,128,1271.8133375462151,100.5224,100.6074,100.6138,100.6224,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,128,100,3,128,1,127,128,1214.0618716281328,105.3436,105.4015,105.4091,105.4213,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,128,100,4,128,1,127,128,1239.1309819532189,103.0553,103.1251,103.1561,103.1754,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,128,100,5,128,1,127,128,1204.9451702879348,105.9979,106.0754,106.0916,106.0975,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
HotKeyBurst,GlobalLock,128,100,1,1,1,0,1,1147.4222442144819,111.2786,111.2869,111.2881,111.28830000000001,127,0,0,0,0,1000,128,128,0,128,1,128,14124.161400000001,0,0,0,,0
HotKeyBurst,GlobalLock,128,100,2,1,1,0,1,1263.0374076157209,101.1281,101.26819999999999,101.2814,101.2834,127,0,0,0,0,1000,128,128,0,128,1,128,12838.134700000001,0,0,0,,0
HotKeyBurst,GlobalLock,128,100,3,1,1,0,1,1259.0816179985718,100.9461,101.5202,101.5442,101.5461,127,0,0,0,0,1000,128,128,0,128,1,128,12839.228300000001,0,0,0,,0
HotKeyBurst,GlobalLock,128,100,4,1,1,0,1,1218.0418644795202,104.7512,104.93980000000001,104.99679999999999,105.0009,127,0,0,0,0,1000,128,128,0,128,1,128,13297.780500000001,0,0,0,,0
HotKeyBurst,GlobalLock,128,100,5,1,1,0,1,1250.8880816751737,102.1523,102.19459999999999,102.1986,102.2974,127,0,0,0,0,1000,128,128,0,128,1,128,12971.6577,0,0,0,,0
HotKeyBurst,SingleFlight,128,100,1,1,1,0,1,1192.5225111915443,107.20959999999999,107.2525,107.25449999999999,107.2693,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,100,2,1,1,0,1,1185.4058023761829,107.851,107.8728,107.8736,107.9034,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,100,3,1,1,0,1,1230.5467857733411,103.82089999999999,103.89360000000001,103.93510000000001,103.96939999999999,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,100,4,1,1,0,1,1229.486545286888,103.9551,103.9623,103.9676,104.02630000000001,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,SingleFlight,128,100,5,1,1,0,1,1194.1534991029855,107.0579,107.125,107.13209999999999,107.1769,0,0,1,127,127,1000,128,128,0,128,1,0,0,0,0.9921875,0,,0
HotKeyBurst,NaiveCacheAside,256,100,1,256,1,255,256,2299.2366713878855,111.0351,111.21810000000001,111.232,111.2608,0,0,0,0,0,1000,256,256,0,256,256,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,256,100,2,256,1,255,256,2312.8844831651822,110.5164,110.5877,110.59990000000001,110.60639999999999,0,0,0,0,0,1000,256,256,0,256,256,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,256,100,3,256,1,255,256,2312.2598546527906,110.4631,110.5681,110.5784,110.62220000000001,0,0,0,0,0,1000,256,256,0,256,256,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,256,100,4,256,1,255,256,2315.2523579850431,110.42010000000001,110.51779999999999,110.5257,110.53189999999999,0,0,0,0,0,1000,256,256,0,256,256,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,256,100,5,256,1,255,256,2400.7217169661631,106.4709,106.5675,106.5732,106.5955,0,0,0,0,0,1000,256,256,0,256,256,0,0,0,0,0,,0
HotKeyBurst,GlobalLock,256,100,1,1,1,0,1,2298.4542894903179,110.95440000000001,111.1058,111.1129,111.124,255,0,0,0,0,1000,256,256,0,256,1,256,28283.634699999999,0,0,0,,0
HotKeyBurst,GlobalLock,256,100,2,1,1,0,1,2443.207358635163,103.89490000000001,104.4469,104.48520000000001,104.48779999999999,255,0,0,0,0,1000,256,256,0,256,1,256,26510.8364,0,0,0,,0
HotKeyBurst,GlobalLock,256,100,3,1,1,0,1,2394.0291416937944,106.55329999999999,106.7385,106.7702,106.77549999999999,255,0,0,0,0,1000,256,256,0,256,1,256,27173.547299999998,0,0,0,,0
HotKeyBurst,GlobalLock,256,100,4,1,1,0,1,2401.0774835207299,106.3019,106.47029999999999,106.4776,106.4785,255,0,0,0,0,1000,256,256,0,256,1,256,27083.892199999998,0,0,0,,0
HotKeyBurst,GlobalLock,256,100,5,1,1,0,1,2295.0481646338458,110.93049999999999,111.3034,111.3151,111.32989999999999,255,0,0,0,0,1000,256,256,0,256,1,256,28272.733800000002,0,0,0,,0
HotKeyBurst,SingleFlight,256,100,1,1,1,0,1,2316.1132724147292,110.42,110.45359999999999,110.456,110.4567,0,0,1,255,255,1000,256,256,0,256,1,0,0,0,0.99609375,0,,0
HotKeyBurst,SingleFlight,256,100,2,1,1,0,1,2310.6945442335532,110.5286,110.5603,110.5641,110.6093,0,0,1,255,255,1000,256,256,0,256,1,0,0,0,0.99609375,0,,0
HotKeyBurst,SingleFlight,256,100,3,1,1,0,1,2400.4515849544196,106.41719999999999,106.4372,106.43859999999999,106.4666,0,0,1,255,255,1000,256,256,0,256,1,0,0,0,0.99609375,0,,0
HotKeyBurst,SingleFlight,256,100,4,1,1,0,1,2469.3120458057383,103.51819999999999,103.5326,103.5338,103.5633,0,0,1,255,255,1000,256,256,0,256,1,0,0,0,0.99609375,0,,0
HotKeyBurst,SingleFlight,256,100,5,1,1,0,1,2524.8764437904315,101.16849999999999,101.2328,101.2353,101.28579999999999,0,0,1,255,255,1000,256,256,0,256,1,0,0,0,0.99609375,0,,0
HotKeyBurst,NaiveCacheAside,512,100,1,512,1,511,512,5067.3151246490243,100.7923,100.9354,100.95399999999999,100.98909999999999,0,0,0,0,0,1000,512,512,0,512,512,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,512,100,2,512,1,511,512,4902.9747266974637,104.1163,104.2901,104.30710000000001,104.3477,0,0,0,0,0,1000,512,512,0,512,512,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,512,100,3,512,1,511,512,5000.0732432603991,102.11020000000001,102.28789999999999,102.3052,102.33459999999999,0,0,0,0,0,1000,512,512,0,512,512,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,512,100,4,512,1,511,512,5063.8820590219193,100.7641,100.9644,100.9823,101.0183,0,0,0,0,0,1000,512,512,0,512,512,0,0,0,0,0,,0
HotKeyBurst,NaiveCacheAside,512,100,5,512,1,511,512,5023.1141738154474,101.661,101.8313,101.85120000000001,101.8815,0,0,0,0,0,1000,512,512,0,512,512,0,0,0,0,0,,0
HotKeyBurst,GlobalLock,512,100,1,1,1,0,1,5032.6384295022699,101.2347,101.4761,101.4782,101.49290000000001,511,0,0,0,0,1000,512,512,0,512,1,512,51687.908100000001,0,0,0,,0
HotKeyBurst,GlobalLock,512,100,2,1,1,0,1,4908.0036886715216,103.967,104.02160000000001,104.072,104.1373,511,0,0,0,0,1000,512,512,0,512,1,512,53088.112099999998,0,0,0,,0
HotKeyBurst,GlobalLock,512,100,3,1,1,0,1,5022.6559058879848,101.3355,101.6525,101.66549999999999,101.6955,511,0,0,0,0,1000,512,512,0,512,1,512,51748.794900000001,0,0,0,,0
HotKeyBurst,GlobalLock,512,100,4,1,1,0,1,5042.6358803240682,101.18429999999999,101.2625,101.2713,101.2731,511,0,0,0,0,1000,512,512,0,512,1,512,51680.815600000002,0,0,0,,0
HotKeyBurst,GlobalLock,512,100,5,1,1,0,1,4868.1094145623028,104.6357,104.9067,104.9139,104.9589,511,0,0,0,0,1000,512,512,0,512,1,512,53454.991800000003,0,0,0,,0
HotKeyBurst,SingleFlight,512,100,1,1,1,0,1,4633.1571165112327,110.3116,110.34229999999999,110.34529999999999,110.3836,0,0,1,511,511,1000,512,512,0,512,1,0,0,0,0.998046875,0,,0
HotKeyBurst,SingleFlight,512,100,2,1,1,0,1,4808.4056942041807,106.18600000000001,106.1944,106.2046,106.2363,0,0,1,511,511,1000,512,512,0,512,1,0,0,0,0.998046875,0,,0
HotKeyBurst,SingleFlight,512,100,3,1,1,0,1,5009.09365733299,101.9975,102.0582,102.0637,102.083,0,0,1,511,511,1000,512,512,0,512,1,0,0,0,0.998046875,0,,0
HotKeyBurst,SingleFlight,512,100,4,1,1,0,1,4614.0758150332358,110.66930000000001,110.76049999999999,110.7766,110.8104,0,0,1,511,511,1000,512,512,0,512,1,0,0,0,0.998046875,0,,0
HotKeyBurst,SingleFlight,512,100,5,1,1,0,1,4619.1626685047086,110.55719999999999,110.6328,110.636,110.6671,0,0,1,511,511,1000,512,512,0,512,1,0,0,0,0.998046875,0,,0
MixedKeys,NaiveCacheAside,128,20,1,128,4,124,32,5040.1638053236729,25.224499999999999,25.2774,25.290299999999998,25.297899999999998,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,1729,0
MixedKeys,NaiveCacheAside,128,20,2,128,4,124,32,5726.6337683487163,22.214300000000001,22.2608,22.307300000000001,22.309899999999999,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,1729,0
MixedKeys,NaiveCacheAside,128,20,3,128,4,124,32,5713.8265675079683,22.189900000000002,22.2409,22.258900000000001,22.294499999999999,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,1729,0
MixedKeys,NaiveCacheAside,128,20,4,128,4,124,32,5745.0370510006687,22.171299999999999,22.234300000000001,22.253499999999999,22.267399999999999,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,1729,0
MixedKeys,NaiveCacheAside,128,20,5,128,4,124,32,5591.7661243818475,22.739599999999999,22.797799999999999,22.834299999999999,22.848800000000001,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,1729,0
MixedKeys,GlobalLock,128,20,1,4,4,0,1,1492.6678522492057,85.413799999999995,85.599900000000005,85.606999999999999,85.623599999999996,127,2923.4117999999999,0,0,0,1000,128,128,0,128,1,128,10304.322399999999,36,0,0,1729,0
MixedKeys,GlobalLock,128,20,2,4,4,0,1,1394.2049001945352,91.635000000000005,91.758099999999999,91.759900000000002,91.760000000000005,127,10081.761,0,0,0,1000,128,128,0,128,1,128,11042.313399999999,116,0,0,1729,0
MixedKeys,GlobalLock,128,20,3,4,4,0,1,1399.0447147806888,91.203800000000001,91.357600000000005,91.364599999999996,91.366,127,3101.3202999999999,0,0,0,1000,128,128,0,128,1,128,10992.6782,36,0,0,1729,0
MixedKeys,GlobalLock,128,20,4,4,4,0,1,1436.1931904246308,88.702200000000005,88.839399999999998,88.873900000000006,88.874099999999999,127,3058.9274999999998,0,0,0,1000,128,128,0,128,1,128,10992.813099999999,36,0,0,1729,0
MixedKeys,GlobalLock,128,20,5,4,4,0,1,1448.7668504035041,88.091899999999995,88.210499999999996,88.212299999999999,88.212699999999998,127,9932.5195000000003,0,0,0,1000,128,128,0,128,1,128,10879.5743,116,0,0,1729,0
MixedKeys,SingleFlight,128,20,1,4,4,0,1,5679.1711959535905,22.155899999999999,22.273499999999999,22.304500000000001,22.325900000000001,0,0,4,124,124,1000,128,128,0,128,4,0,0,0,0.96875,0,1729,0
MixedKeys,SingleFlight,128,20,2,4,4,0,1,5686.4626648185658,22.181699999999999,22.269100000000002,22.302900000000001,22.373000000000001,0,0,4,124,124,1000,128,128,0,128,4,0,0,0,0.96875,0,1729,0
MixedKeys,SingleFlight,128,20,3,4,4,0,1,5716.2506754554024,22.2561,22.297999999999998,22.341200000000001,22.343499999999999,0,0,4,124,124,1000,128,128,0,128,4,0,0,0,0.96875,0,1729,0
MixedKeys,SingleFlight,128,20,4,4,4,0,1,5715.382863674723,22.220500000000001,22.278099999999998,22.279900000000001,22.324000000000002,0,0,4,124,124,1000,128,128,0,128,4,0,0,0,0.96875,0,1729,0
MixedKeys,SingleFlight,128,20,5,4,4,0,1,5344.7131183478159,23.721299999999999,23.780999999999999,23.8245,23.838000000000001,0,0,4,124,124,1000,128,128,0,128,4,0,0,0,0.96875,0,1729,0
IndependentKeys,NaiveCacheAside,128,20,1,128,128,0,1,5677.6597396260731,22.339500000000001,22.4284,22.434999999999999,22.473500000000001,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,NaiveCacheAside,128,20,2,128,128,0,1,5672.9793335135691,22.334399999999999,22.439399999999999,22.475100000000001,22.4924,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,NaiveCacheAside,128,20,3,128,128,0,1,5639.7851594340827,22.498799999999999,22.610900000000001,22.637699999999999,22.6389,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,NaiveCacheAside,128,20,4,128,128,0,1,5529.8503916257323,22.7836,22.9206,22.998799999999999,23.007300000000001,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,NaiveCacheAside,128,20,5,128,128,0,1,5591.3264548369343,22.569199999999999,22.661100000000001,22.673200000000001,22.747800000000002,0,0,0,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,GlobalLock,128,20,1,128,128,0,1,43.891952962502799,1460.0789,2781.1896000000002,2893.6500999999998,2916.1498999999999,127,185315.128,0,0,0,1000,128,128,0,128,1,128,185315.128,127,0,0,,0
IndependentKeys,GlobalLock,128,20,2,128,128,0,1,43.872464801344279,1462.0551,2782.8265000000001,2895.0524,2917.3397,127,185483.53950000001,0,0,0,1000,128,128,0,128,1,128,185483.53950000001,127,0,0,,0
IndependentKeys,GlobalLock,128,20,3,128,128,0,1,44.635876560041318,1452.0202999999999,2734.3335999999999,2845.8445999999999,2867.5100000000002,127,183408.41159999999,0,0,0,1000,128,128,0,128,1,128,183408.41159999999,127,0,0,,0
IndependentKeys,GlobalLock,128,20,4,128,128,0,1,44.822980742226534,1434.1957,2727.1743000000001,2834.8735000000001,2855.5075000000002,127,181959.89300000001,0,0,0,1000,128,128,0,128,1,128,181959.89300000001,127,0,0,,0
IndependentKeys,GlobalLock,128,20,5,128,128,0,1,44.775573805099974,1426.8155999999999,2725.0536999999999,2834.6478999999999,2858.4623999999999,127,181259.9215,0,0,0,1000,128,128,0,128,1,128,181259.9215,127,0,0,,0
IndependentKeys,SingleFlight,128,20,1,128,128,0,1,6151.3619499817378,20.596,20.6798,20.701000000000001,20.750699999999998,0,0,128,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,SingleFlight,128,20,2,128,128,0,1,5048.4931431208361,25.167000000000002,25.2925,25.305800000000001,25.3232,0,0,128,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,SingleFlight,128,20,3,128,128,0,1,5972.2105577484772,21.133500000000002,21.305199999999999,21.354700000000001,21.3612,0,0,128,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,SingleFlight,128,20,4,128,128,0,1,5948.0106692441386,21.270499999999998,21.371700000000001,21.384599999999999,21.457599999999999,0,0,128,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
IndependentKeys,SingleFlight,128,20,5,128,128,0,1,5973.7992896779288,21.130600000000001,21.2652,21.315999999999999,21.351900000000001,0,0,128,0,0,1000,128,128,0,128,128,0,0,0,0,0,,0
UnrelatedKeyBlocking,NaiveCacheAside,2,1,1,2,2,0,1,320.12292720404633,5.9817999999999998,6.0538999999999996,6.0538999999999996,6.0538999999999996,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,5.9817999999999998,,0.10000000000000001
UnrelatedKeyBlocking,NaiveCacheAside,2,1,2,2,2,0,1,406.44623732395797,4.8960999999999997,4.9189999999999996,4.9189999999999996,4.9189999999999996,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,4.8960999999999997,,0.10000000000000001
UnrelatedKeyBlocking,NaiveCacheAside,2,1,3,2,2,0,1,515.03914297486608,3.7875000000000001,3.8809,3.8809,3.8809,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,3.7875000000000001,,0.10000000000000001
UnrelatedKeyBlocking,NaiveCacheAside,2,1,4,2,2,0,1,521.22696828333903,3.7911000000000001,3.8346,3.8346,3.8346,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,3.7911000000000001,,0.10000000000000001
UnrelatedKeyBlocking,NaiveCacheAside,2,1,5,2,2,0,1,542.78502998887291,3.6391,3.6827999999999999,3.6827999999999999,3.6827999999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,3.6391,,0.10000000000000001
UnrelatedKeyBlocking,GlobalLock,2,1,1,2,2,0,1,248.61706756168812,3.9567999999999999,7.9988000000000001,7.9988000000000001,7.9988000000000001,1,3.9177,0,0,0,1000,2,2,0,2,1,2,3.9177,1,0,7.9988000000000001,,0.10000000000000001
UnrelatedKeyBlocking,GlobalLock,2,1,2,2,2,0,1,251.42052597174035,3.9994000000000001,7.8788999999999998,7.8788999999999998,7.8788999999999998,1,3.9304000000000001,0,0,0,1000,2,2,0,2,1,2,3.9304000000000001,1,0,7.8788999999999998,,0.10000000000000001
UnrelatedKeyBlocking,GlobalLock,2,1,3,2,2,0,1,248.72528292500934,4.0068000000000001,7.9813000000000001,7.9813000000000001,7.9813000000000001,1,3.9540000000000002,0,0,0,1000,2,2,0,2,1,2,3.9540000000000002,1,0,7.9813000000000001,,0.10000000000000001
UnrelatedKeyBlocking,GlobalLock,2,1,4,2,2,0,1,160.27182100843029,7.4344999999999999,12.402699999999999,12.402699999999999,12.402699999999999,1,7.3810000000000002,0,0,0,1000,2,2,0,2,1,2,7.3810000000000002,1,0,12.402699999999999,,0.10000000000000001
UnrelatedKeyBlocking,GlobalLock,2,1,5,2,2,0,1,257.3903195500817,3.8633000000000002,7.6938000000000004,7.6938000000000004,7.6938000000000004,1,3.8290999999999999,0,0,0,1000,2,2,0,2,1,2,3.8290999999999999,1,0,7.6938000000000004,,0.10000000000000001
UnrelatedKeyBlocking,SingleFlight,2,1,1,2,2,0,1,530.84191527763039,3.6844000000000001,3.7652000000000001,3.7652000000000001,3.7652000000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,3.6844000000000001,,0.10000000000000001
UnrelatedKeyBlocking,SingleFlight,2,1,2,2,2,0,1,530.18052646926276,3.7467000000000001,3.7704,3.7704,3.7704,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,3.7467000000000001,,0.10000000000000001
UnrelatedKeyBlocking,SingleFlight,2,1,3,2,2,0,1,508.42718051707044,3.8666999999999998,3.9319000000000002,3.9319000000000002,3.9319000000000002,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,3.8666999999999998,,0.10000000000000001
UnrelatedKeyBlocking,SingleFlight,2,1,4,2,2,0,1,513.08363263211902,3.8742000000000001,3.8965000000000001,3.8965000000000001,3.8965000000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,3.8742000000000001,,0.10000000000000001
UnrelatedKeyBlocking,SingleFlight,2,1,5,2,2,0,1,518.47051198963061,3.8128000000000002,3.8557000000000001,3.8557000000000001,3.8557000000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,3.8128000000000002,,0.10000000000000001
UnrelatedKeyBlocking,NaiveCacheAside,2,5,1,2,2,0,1,350.47138401149545,5.6595000000000004,5.7042999999999999,5.7042999999999999,5.7042999999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,5.6595000000000004,,0.5
UnrelatedKeyBlocking,NaiveCacheAside,2,5,2,2,2,0,1,280.87915174496175,7.077,7.1186999999999996,7.1186999999999996,7.1186999999999996,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,7.077,,0.5
UnrelatedKeyBlocking,NaiveCacheAside,2,5,3,2,2,0,1,178.06584875086807,11.1972,11.2285,11.2285,11.2285,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,11.1972,,0.5
UnrelatedKeyBlocking,NaiveCacheAside,2,5,4,2,2,0,1,336.84210526315792,5.8400999999999996,5.9340999999999999,5.9340999999999999,5.9340999999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,5.8400999999999996,,0.5
UnrelatedKeyBlocking,NaiveCacheAside,2,5,5,2,2,0,1,337.50717202740555,5.8960999999999997,5.923,5.923,5.923,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,5.8960999999999997,,0.5
UnrelatedKeyBlocking,GlobalLock,2,5,1,2,2,0,1,157.06107319831318,5.6780999999999997,12.5951,12.5951,12.5951,1,5.5481999999999996,0,0,0,1000,2,2,0,2,1,2,5.5481999999999996,1,0,12.5951,,0.5
UnrelatedKeyBlocking,GlobalLock,2,5,2,2,2,0,1,169.33940697339679,6.0834999999999999,11.7088,11.7088,11.7088,1,5.9889000000000001,0,0,0,1000,2,2,0,2,1,2,5.9889000000000001,1,0,11.7088,,0.5
UnrelatedKeyBlocking,GlobalLock,2,5,3,2,2,0,1,130.33051819414035,5.7384000000000004,15.295400000000001,15.295400000000001,15.295400000000001,1,5.7131999999999996,0,0,0,1000,2,2,0,2,1,2,5.7131999999999996,1,0,15.295400000000001,,0.5
UnrelatedKeyBlocking,GlobalLock,2,5,4,2,2,0,1,157.39480124971473,5.7039999999999997,12.613200000000001,12.613200000000001,12.613200000000001,1,5.6191000000000004,0,0,0,1000,2,2,0,2,1,2,5.6191000000000004,1,0,12.613200000000001,,0.5
UnrelatedKeyBlocking,GlobalLock,2,5,5,2,2,0,1,166.28283046634019,6.0087999999999999,11.9504,11.9504,11.9504,1,5.9390999999999998,0,0,0,1000,2,2,0,2,1,2,5.9390999999999998,1,0,11.9504,,0.5
UnrelatedKeyBlocking,SingleFlight,2,5,1,2,2,0,1,322.94526077829812,6.0621,6.1891999999999996,6.1891999999999996,6.1891999999999996,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,6.0621,,0.5
UnrelatedKeyBlocking,SingleFlight,2,5,2,2,2,0,1,323.57747253636205,6.0990000000000002,6.1771000000000003,6.1771000000000003,6.1771000000000003,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,6.0990000000000002,,0.5
UnrelatedKeyBlocking,SingleFlight,2,5,3,2,2,0,1,175.62192112819523,11.299300000000001,11.3848,11.3848,11.3848,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,11.299300000000001,,0.5
UnrelatedKeyBlocking,SingleFlight,2,5,4,2,2,0,1,341.32022663663048,5.7954999999999997,5.8567999999999998,5.8567999999999998,5.8567999999999998,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,5.7954999999999997,,0.5
UnrelatedKeyBlocking,SingleFlight,2,5,5,2,2,0,1,205.71052415041552,9.6983999999999995,9.7207000000000008,9.7207000000000008,9.7207000000000008,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,9.6983999999999995,,0.5
UnrelatedKeyBlocking,NaiveCacheAside,2,20,1,2,2,0,1,81.216625043146323,19.699000000000002,21.180299999999999,21.180299999999999,21.180299999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,19.699000000000002,,2
UnrelatedKeyBlocking,NaiveCacheAside,2,20,2,2,2,0,1,74.358287974777667,19.5579,23.656400000000001,23.656400000000001,23.656400000000001,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,19.5579,,2
UnrelatedKeyBlocking,NaiveCacheAside,2,20,3,2,2,0,1,82.424262405881791,19.6691,21.035299999999999,21.035299999999999,21.035299999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,19.6691,,2
UnrelatedKeyBlocking,NaiveCacheAside,2,20,4,2,2,0,1,65.419123972510874,21.371600000000001,26.8568,26.8568,26.8568,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,21.371600000000001,,2
UnrelatedKeyBlocking,NaiveCacheAside,2,20,5,2,2,0,1,72.684719128074107,20.386700000000001,24.9269,24.9269,24.9269,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,24.9269,,2
UnrelatedKeyBlocking,GlobalLock,2,20,1,2,2,0,1,42.396414959151052,25.049399999999999,39.868099999999998,39.868099999999998,39.868099999999998,1,17.7652,0,0,0,1000,2,2,0,2,1,2,17.7652,1,0,39.868099999999998,,2
UnrelatedKeyBlocking,GlobalLock,2,20,2,2,2,0,1,44.540453867224912,22.7652,37.8262,37.8262,37.8262,1,15.6983,0,0,0,1000,2,2,0,2,1,2,15.6983,1,0,37.8262,,2
UnrelatedKeyBlocking,GlobalLock,2,20,3,2,2,0,1,45.806526972028244,21.526599999999998,41.159100000000002,41.159100000000002,41.159100000000002,1,19.046600000000002,0,0,0,1000,2,2,0,2,1,2,19.046600000000002,1,0,41.159100000000002,,2
UnrelatedKeyBlocking,GlobalLock,2,20,4,2,2,0,1,46.248335059937844,20.9133,40.309899999999999,40.309899999999999,40.309899999999999,1,18.026299999999999,0,0,0,1000,2,2,0,2,1,2,18.026299999999999,1,0,40.309899999999999,,2
UnrelatedKeyBlocking,GlobalLock,2,20,5,2,2,0,1,44.348651357512225,19.3017,42.409799999999997,42.409799999999997,42.409799999999997,1,16.627099999999999,0,0,0,1000,2,2,0,2,1,2,16.627099999999999,1,0,42.409799999999997,,2
UnrelatedKeyBlocking,SingleFlight,2,20,1,2,2,0,1,89.817804583402562,19.556100000000001,22.255099999999999,22.255099999999999,22.255099999999999,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,19.556100000000001,,2
UnrelatedKeyBlocking,SingleFlight,2,20,2,2,2,0,1,61.680801850424054,24.300999999999998,24.824200000000001,24.824200000000001,24.824200000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,24.824200000000001,,2
UnrelatedKeyBlocking,SingleFlight,2,20,3,2,2,0,1,72.473483764127792,20.7182,24.649100000000001,24.649100000000001,24.649100000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,24.649100000000001,,2
UnrelatedKeyBlocking,SingleFlight,2,20,4,2,2,0,1,69.806566005598498,21.327100000000002,25.042400000000001,25.042400000000001,25.042400000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,21.327100000000002,,2
